speed,diff_time,lat,lat_1,long,long_1
7344.703052355078,4,-51.740769529491,-51.727299874434,-178.07428571759,-177.6767382516
7344.740246473449,2,-51.567246988321,-51.554172063562,-174.50786066574,-174.31065773493
7345.038709087687,2,-51.296377754401,-51.277251113832,-171.17365805013,-170.97888631861
7345.085601210331,3,-50.923788384038,-50.886121435412,-167.88753109146,-167.60034185093
7345.331017497578,2,-50.437055822133,-50.406156696477,-164.56885394837,-164.38144339027
7345.768810780964,2,-49.849460201831,-49.81292518613,-161.3274524622,-161.14478202585
7346.01814199417,4,-49.186244700588,-49.102436320526,-158.26229154538,-157.90746351236
7346.34070708046,2,-48.366250434813,-48.319120941671,-155.02882567411,-154.85721262638
7346.756859777094,2,-47.501612667176,-47.449703787081,-152.07392972818,-151.90821105257
7347.296084382132,3,-46.583922891465,-46.499434649083,-149.30345252216,-149.06378902205
7347.686495156019,2,-45.564350099847,-45.503901458639,-146.55596269345,-146.40217168279
7348.209066138548,2,-44.473970468044,-44.409630987171,-143.9144195117,-143.76665189638
7348.894348871399,2,-43.351771635027,-43.283924638759,-141.44847798438,-141.30644819485
7349.310911267977,2,-42.17205099011,-42.100957649789,-139.07890253351,-138.9424554348
7349.899797795818,3,-40.939104075539,-40.827897704566,-136.80263104808,-136.60614599102
7350.676413122395,2,-39.618590434158,-39.541645860309,-134.55302268253,-134.42725107432
7351.1774489887775,2,-38.250164915434,-38.170604862193,-132.39397870714,-132.27324376202
7351.824226854515,3,-36.878672022157,-36.75577888688,-130.3788454984,-130.20477905126
7352.65140166713,2,-35.42700090689,-35.34289664978,-128.38428817858,-128.27265647133
7353.193591910619,2,-33.938269779099,-33.852146997658,-126.46578827323,-126.35835432814
7353.871152232185,2,-32.459576852639,-32.371657180485,-124.67021368416,-124.56658467908
7354.65155286259,3,-30.951565370489,-30.817181139647,-122.93722351113,-122.78716812479
7355.355764644547,2,-29.143251820344,-29.051929840912,-120.97258185293,-120.87633922057
7356.203740526167,2,-27.533447775583,-27.440733502915,-119.31414243191,-119.22098204921
7356.730205763513,2,-25.947329854475,-25.853388083379,-117.75281918945,-117.6624175005
7357.415683274471,2,-24.293691908724,-24.198600791501,-116.19258525214,-116.10478519516
7358.14623990574,2,-22.476640788725,-22.380425962622,-114.54787748916,-114.4626424129
7358.951346335462,2,-20.785070944247,-20.687925781402,-113.07417322077,-112.99107044326
7359.4242811803415,2,-19.127021154398,-19.029067710681,-111.67669854321,-111.59546985354
7360.042983612697,2,-17.406550115175,-17.30785137045,-110.26974384629,-110.19024482717
7363.5875215744845,3,21.570028570698,21.424734726342,-63.484469183338,-63.358245563251
7363.70079328177,4,19.819022996194,19.623500568177,-61.987346914547,-61.823282585544
7363.884840466994,3,18.052873886652,17.905064581397,-60.526029382823,-60.405746558579
7363.839661261764,2,16.322899242682,16.223692253797,-59.135984305049,-59.057395689609
7363.862294112456,2,14.581731104897,14.48192793515,-57.772780152542,-57.695626136394
7363.952017281222,3,12.880937163724,12.730464576054,-56.471150392676,-56.357272264755
7363.811821182535,2,11.12178453334,11.021033387527,-55.151473224117,-55.076621436201
7363.738020486581,3,9.4060115672456,9.2543340981473,-53.886319922567,-53.775393450992
7363.776150256234,2,7.6339078366223,7.5324881127297,-52.598406845167,-52.525194710126
7363.486529550756,2,5.9078631324351,5.8062148565037,-51.35864025216,-51.286005745191
7363.310524081434,3,4.1783998756874,4.0256722684216,-50.127469567006,-50.019165647188
7363.242173960087,2,2.3956116813241,2.2936842470551,-48.866408725348,-48.794484999661
7362.848601200414,2,0.66242991555375,0.56046019014228,-47.644962650565,-47.573169705063
7362.717144134143,2,-1.0710211225333,-1.1729769587826,-46.424554920514,-46.352744696142
7362.246085543978,2,-2.8546606674502,-2.9565350551108,-45.166732166388,-45.094755388993
7361.898890591995,2,-4.5855119136592,-4.6872475869006,-43.940835817522,-43.86854767488
7361.66767563466,2,-6.3135126307744,-6.4150501747586,-42.708469967185,-42.635721450328
7361.10899034777,3,-8.0376135727559,-8.1895161515082,-41.467106516548,-41.357057727531
7360.655762120009,2,-9.8072125174424,-9.9081477647928,-40.177125443011,-40.102983505199
7360.334611228011,2,-11.520055447624,-11.620597808051,-38.909550074215,-38.834484076166
7359.690501419187,3,-13.2256427183,-13.375747113925,-37.625008523619,-37.510760678317
7359.154464187062,2,-14.972561583448,-15.07208700796,-36.282035869012,-36.204598780118
7358.610436628735,2,-16.659717575895,-16.758631472245,-34.954431322233,-34.875567310682
7358.045826522791,2,-18.335857127994,-18.434080975565,-33.601146484895,-33.520676715264
7357.593534985797,2,-20.048338729315,-20.145767561865,-32.177970187022,-32.0956513013
7356.84632097329,2,-21.697825768147,-21.794389193406,-30.762915434545,-30.678606511645
7356.233849795226,2,-23.331893652373,-23.42750002692,-29.312392311069,-29.225888986066
7355.709237643275,3,-24.948899997032,-25.090701555385,-27.82288572796,-27.689464333537
7354.961105277631,2,-26.593797582533,-26.687147304909,-26.244972846152,-26.153355886138
7354.472841037112,2,-28.170662986478,-28.262732643313,-24.664896583104,-24.570413657559
7353.79689430394,2,-29.81542518183,-29.906002747962,-22.936638781649,-22.838861705217
7353.011321263068,3,-31.343046774324,-31.47655520457,-21.247870887855,-21.096080045805
7352.359201619598,2,-32.886928994611,-32.974216405368,-19.447456899457,-19.342579616076
7351.73249358893,2,-34.356252359677,-34.441690154092,-17.633745875824,-17.524973039029
7351.115533090358,2,-35.792813740314,-35.876234726975,-15.751668916565,-15.63873262508
7350.609695888602,3,-37.193666554855,-37.315453934992,-13.796660454965,-13.620503718084
7349.9053313829945,2,-38.59508433239,-38.673845152606,-11.70315353013,-11.580942866192
7349.335371162997,2,-39.913500619385,-39.989657881847,-9.5861884963749,-9.4590117723494
7348.934335520828,2,-41.185901033146,-41.259234519884,-7.3828199153507,-7.250429776716
7348.261288489539,3,-42.408407470709,-42.513743773155,-5.089046501603,-4.8821929151997
7347.748230689519,2,-43.610409204723,-43.677269014909,-2.6296402665441,-2.4860265714911
7347.377390004546,3,-44.718774436826,-44.813614460507,-0.14214797670193,0.082070737676712
7346.828193960603,3,-45.793872261485,-45.882751281952,2.5219851054239,2.7552681240249
7346.412830396365,2,-46.797072904238,-46.852118577837,5.292205935404,5.4537092236603
7346.045096295675,2,-47.697794957439,-47.748407965742,8.0845873609181,8.2519232124673
7345.71451118104,2,-48.52088516503,-48.566781384726,10.975008702752,11.148019441649
7345.562525295357,2,-49.282038157511,-49.32278910067,14.049110573929,14.227688732769
7345.16448727854,2,-49.933006811635,-49.968488092853,17.12565079571,17.309241230197
7344.95584035789,2,-50.492400323338,-50.522366260026,20.2835920033,20.471693302392
7344.933444702734,2,-50.96838747926,-50.992446856605,23.609353837197,23.801449442048
7344.664679817222,2,-51.330212476878,-51.348344750776,26.901074329917,27.096294433168
7344.587994795081,2,-51.590064190436,-51.602124988154,30.239428259342,30.436942993952
7344.556114747229,2,-51.745840309054,-51.751730666097,33.609615346819,33.80851756946
7344.569289441494,3,-51.796252724971,-51.795621450515,36.995813516253,37.294817154652
7344.7777675600955,2,-51.737650435053,-51.730921701672,40.481061847732,40.679839430552
7344.734617140617,2,-51.573865550795,-51.560976534015,43.849464937166,44.046728577783
7344.883796433529,2,-51.306126711786,-51.287182407688,47.184916799797,47.379771560926
7345.076966966971,2,-50.936590712127,-50.911741510389,50.472710558607,50.664334177844
7345.320929029637,2,-50.452898092996,-50.422169128035,53.793498581741,53.981040476355
7345.74848233336,2,-49.886287268854,-49.850072590542,56.945830248832,57.128791909346
7345.921453965692,2,-49.228394291313,-49.186944693834,60.016155272537,60.194040284381
7346.292932856493,2,-48.460441720134,-48.413882180871,63.083383824652,63.255662604306
7346.840085320171,2,-47.631081346384,-47.579840165809,65.966803590679,66.133384610939
7347.127810470277,2,-46.724421111109,-46.668784741519,68.752010933081,68.91274315076
7347.611854896266,2,-45.715456496168,-45.655591371558,71.514780342397,71.669443472943
7348.114615651967,2,-44.666759590832,-44.60307003609,74.097061870358,74.245861574337
7348.647179597216,2,-43.555228785519,-43.487985993225,76.580376435482,76.723411888262
7349.354998540568,2,-42.385394773047,-42.314857862636,78.966850068521,79.104276700742
7349.792115580706,3,-41.161586683243,-41.051152183927,81.259430793986,81.457323230347
7350.417354648729,2,-39.849742415286,-39.77327323096,83.525117153869,83.651781436746
7351.192468288911,2,-38.528795500699,-38.44974178324,85.638545048846,85.760272324056
7351.707643706717,2,-37.124908287093,-37.043412474296,87.728625527858,87.845537216605
7352.365675096376,2,-35.721778094847,-35.638103328582,89.680519780166,89.793026952639
7353.034461521046,2,-34.283054646117,-34.197379561538,91.55968919288,91.668061171498
7353.731016788077,2,-32.767927170836,-32.680366171907,93.422987233619,93.527381876911
7354.5604125992995,2,-31.265766689087,-31.176527972191,95.168562444601,95.269362226792
7355.095612183276,2,-29.736270007093,-29.645499839839,96.855052788313,96.952509910244
7355.777461390952,2,-28.181781571701,-28.089610630082,98.486750108813,98.581114856978
7356.622870412828,2,-26.557763906792,-26.464277620472,100.11357921949,100.20501247932
7357.145030659307,2,-24.959085137045,-24.86444090184,101.64667523487,101.73549049362
7357.805048226634,2,-23.341552536046,-23.245855102021,103.13707350013,103.22349310751
7358.551063133148,3,-21.706924113144,-21.561925794028,104.58844687751,104.71475560103
7359.101938470781,2,-20.008090082403,-19.910555100305,106.0454593566,106.12765729801
7359.862691057626,2,-18.343709613214,-18.245402940984,107.4283034917,107.50872059308
7360.323657676419,2,-16.617419768647,-16.518409153337,108.82176520099,108.90053984389
7360.891802788138,2,-14.929271704191,-14.82965485942,110.14939197331,110.22675374742
7361.533615658086,3,-13.231421064398,-13.081185363917,111.45438188447,111.56853910126
7361.9647574136825,2,-11.474803005132,-11.374181590841,112.77714195568,112.85215854803
7362.4500664129555,2,-9.7610145173711,-9.660003168053,114.04493214768,114.11903927391
7363.065409900435,2,-7.9904653118419,-7.8891195246443,115.335198389,115.40853406249
7363.3382158089835,2,-6.2654594699571,-6.1638579040961,116.57690625586,116.64964449932
7363.873494730218,2,-4.53657564432,-4.434776845863,117.80968262791,117.88197607877
7364.077643556035,2,-2.8048651364978,-2.7029347300089,119.03605703123,119.10805031153
7364.394528031283,3,-1.0713696429287,-0.91836383734078,120.25852338929,120.36628265055
7364.830155049646,2,0.71388652237313,0.81590370052324,121.51547289472,121.58730966916
7364.924538244185,3,2.4478409352671,2.6007871111712,122.73761375885,122.84558504131
7365.134736387473,2,4.2313910603852,4.3332415504262,123.99947148281,124.07174823111
7365.449769597298,2,5.961552911837,6.0632314050216,125.2314946304,125.30421313037
7365.434821107185,2,7.7389798708718,7.8404116129902,126.5088474876,126.58217424575
7365.527197859763,2,9.4609981165801,9.5621269081728,127.76117025274,127.83524433654
7362.374592768528,2,33.10629669967,33.018944663306,102.2605076889,102.36600957553
7362.754275250573,2,31.607432580719,31.518371599134,104.02419960107,104.12601905048
7362.827997169169,1,30.080735314815,30.035436531016,105.72735053976,105.77657144052
7363.037059385124,1,28.52861741839,28.482605661316,107.37432370456,107.42195698512
7363.22590857563,1,26.999961773767,26.953318641026,108.92313057439,108.96933952222
7363.408407009361,2,25.356914804019,25.262394107632,110.51646843689,110.60606842306
7363.660686505482,3,23.789117984246,23.645752368316,111.97599439825,112.10674460989
7363.704049770455,1,22.108410499444,22.060138001394,113.48251680816,113.52497108365
7363.817575834684,2,20.459800142703,20.362369764948,114.90876535609,114.9915943792
7363.906452605016,2,18.797097671981,18.698885425802,116.30178766199,116.38276604824
7363.967177071381,2,17.171226861072,17.072336884631,117.62518135809,117.70454444151
7364.001292049451,2,15.534767345667,15.435275316154,118.92325676903,119.00117575688
7364.0075891308925,1,13.83892709047,13.788912280862,120.23712101976,120.27543182039
7363.983834664667,1,12.18465525659,12.134410276444,121.49222716113,121.52997911789
7364.226272327103,1,10.523318376639,10.472874137778,122.73013003989,122.76740166195
7363.844907741889,2,8.8559818512379,8.7547619410922,123.95333627569,124.02705127144
7363.724903314459,1,7.1329364943509,7.0821904617245,125.20081085415,125.23733083264
7363.575552130595,1,5.4565656366182,5.4057157056814,126.40161225188,126.43787162849
7363.690095377769,1,3.77723613077,3.7263095344502,127.59493828882,127.63100861616
7363.17932822509,2,2.0959043774467,1.9939627476474,128.78308850199,128.85498105609
7363.2213001843575,1,0.36253271568847,0.31154296626659,130.00422846617,130.04012428684
7362.645341338371,1,-1.3199579355115,-1.3709336588443,131.18884658576,131.22475872728
7362.432081388214,3,-3.0015969748308,-3.1543999794896,132.37514385494,132.48315144579
7361.9803009260495,2,-4.7323143556515,-4.8340393546774,133.60154032464,133.67386446739
7361.754771371957,2,-6.4093259044646,-6.5108543415285,134.79823273033,134.87101383732
7361.20384019652,2,-8.0826066257071,-8.1838753750135,136.00353378344,136.07691017706
7360.907550784303,2,-9.8016457914027,-9.9025878754439,137.25684392193,137.33098727399
7360.301107670578,2,-11.464291220582,-11.564849043474,138.48690538213,138.56193987755
7359.965649306345,2,-13.120131635811,-13.220244806885,139.73286227827,139.80894247081
7359.31060196211,2,-14.76808864063,-14.867686140915,140.99725342291,141.07453247528
7358.78194564456,2,-16.407030368502,-16.50604424228,142.28269386365,142.36133485719
7358.216671059153,2,-18.084964053465,-18.18329980528,143.63197061701,143.71219008509
7357.798174635643,2,-19.701911069623,-19.799512040825,144.96859869704,145.05052869296
7357.068280449162,2,-21.306075621453,-21.40285601014,146.33482073722,146.41863935371
7356.45529962969,1,-22.94400960824,-22.991939858027,147.77661733277,147.8195827752
7355.849375242566,1,-24.517853661863,-24.565284223909,149.21244452718,149.25654968555
7355.23516846384,2,-26.074425034066,-26.168170592695,150.68751389115,150.77824853963
7354.596866031506,1,-27.658323732881,-27.704584259101,152.25198708831,152.29872697183
7353.974212334261,1,-29.174525859974,-29.22012613636,153.8175289494,153.86573321505
7353.3511685546255,2,-30.667979278656,-30.757714717304,155.43323622642,155.53285444394
7352.730674445255,2,-32.136599712003,-32.224759996529,157.10298183361,157.20600250462
7352.115267190281,2,-33.578154385004,-33.664598698209,158.83076494102,158.93743357685
7351.5076273719005,2,-34.990235323754,-35.074812272492,160.62067365403,160.73124077579
7351.058293324187,2,-36.370259736139,-36.452808299299,162.4768691229,162.59159039157
7350.326272100795,2,-37.71545343048,-37.79579568754,164.40353764911,164.52266166661
7349.757867335663,1,-39.022836445367,-39.061830593054,166.40482764668,166.46668060862
7349.207570476619,1,-40.289227100987,-40.326927059204,168.48479469425,168.54909318521
7348.6779417910375,1,-41.511225267409,-41.547524777191,170.64729215162,170.71414898097
7348.156345273357,2,-42.720011664916,-42.789441440438,172.96539837587,173.10467835493
7347.809614022542,2,-43.873668262619,-43.939721830793,175.37829064882,175.5232421025
